RESERVED,-0.09388016,-0.05943536,-0.019123685,0.059474237,-0.007047761,0.029970273,-0.003194496,0.074366905,-0.029701725,0.04831321,-0.028729927,-0.034734704,0.007587826,-0.06325314,-0.06513016,0.020233307,-0.0008184314,-0.0844385,0.03974733,0.053406775,-0.06696226,-0.0012539886,-0.026170755,0.069350794,-0.05120542,-0.015509557,-0.011807833,-0.0062695947,-0.009435665,-0.04722483,0.019027833,0.05265045,-0.008757507,-0.0733431,0.012365697,0.003587138,0.038231205,-0.033275496,-0.0034587868,0.043697886,0.03718149,0.010598589,0.06913612,0.048433572,0.040915478,-0.014793482,-0.022324288,0.004866533,-0.050804198,-0.08263813,-0.05802679,-0.08312638,0.058908373,-0.011342704,-0.017341983,0.08796561,-0.047199808,0.01703057,0.05483521,0.03839209
framboise,0.18815976,0.38028586,-0.34941784,-0.266873,0.32682985,-0.2136358,0.41716915,-0.2127092,-0.3245589,-0.33387965,0.27244186,0.19277751,0.25625092,-0.4455732,0.4031276,0.3535346,0.31543797,-0.44656098,0.3012313,0.3234893,-0.29442346,0.3426268,0.30132097,-0.02285453,0.36783522,-0.2608396,-0.23405847,0.31921735,-0.31567997,0.5258088,0.32425576,0.32849532,-0.33410692,0.28200045,-0.0873227,-0.4171915,0.090663865,0.3809352,-0.48570517,0.31148767,0.21349943,0.3509922,-0.41637814,0.400487,0.30834267,0.26116142,0.4570282,-0.3379421,0.35467076,0.3023886,-0.41213036,-0.40245086,0.2363854,0.37874258,0.33377367,-0.4129393,0.23239592,-0.34282935,-0.40536606,0.28490722
réglisse,0.24324773,0.32228714,-0.35177386,-0.15194725,0.4716211,0.2664932,0.18137527,0.3089039,-0.31777018,-0.43593642,0.34075046,0.22537002,0.27178395,-0.19927046,0.2749109,0.16945608,-0.10545318,-0.45498908,0.2217373,0.30627245,-0.18144608,0.3988126,0.40370846,-0.18161151,0.27279502,-0.29893258,-0.27042037,0.29917905,-0.18006667,0.18786159,0.05837048,0.32478505,-0.14162277,0.4162397,-0.29904583,-0.083853856,0.30257994,0.3316044,-0.37107697,0.56037796,0.09200237,0.29893398,-0.27822423,0.049986392,0.29774326,0.32592818,0.24863368,-0.16348669,0.24011838,0.15089318,-0.15286997,-0.32372004,0.28855434,0.11888251,0.25876853,-0.30693132,0.22200768,-0.13496964,-0.4037637,0.27844456
mandarine,0.2118091,0.16270672,-0.33026654,-0.38754228,0.12878117,0.5743998,0.17823374,0.2209202,-0.3451527,-0.14737476,0.46579266,0.50992996,0.26324397,-0.3244919,0.29233634,0.17530584,0.2580938,-0.22548139,0.29117903,0.40493876,-0.5258379,0.40186548,0.31674635,-0.41436186,0.37616336,-0.30219802,-0.33745474,0.23717065,-0.24767259,0.22207344,0.30785087,0.2368432,-0.32040405,0.20257916,-0.25569135,-0.3830989,0.3397181,0.26235658,-0.32800287,-0.39209604,0.5387116,0.3852436,-0.14536302,0.25174,0.1896358,0.31900117,0.23811328,-0.4259513,0.2819636,0.18882905,-0.0941073,-0.18115152,0.31914866,0.25559434,0.37714803,-0.24226058,0.3585519,-0.3697152,-0.28591478,0.23304263
cloudegirofle,0.36302128,0.409011,-0.37107292,-0.3050357,0.25855523,-0.11090745,0.3102088,0.5311465,-0.026799217,-0.3791573,0.39158908,0.53177226,0.12657371,-0.34569436,0.046580113,0.23346204,0.3812567,-0.05771709,0.19398011,0.433015,-0.18180327,0.3671432,0.32589358,-0.42483133,0.39479452,-0.4377158,-0.18543983,0.13972642,-0.35131273,-0.04831945,0.04027595,0.374829,-0.30107778,0.43748873,-0.43520665,-0.37835336,0.87789506,0.2958285,-0.27387142,0.8800185,0.051242776,0.5078611,-0.25207078,0.13300893,0.13591453,0.41423118,0.15216284,-0.15664044,0.0020313412,0.53463733,-0.39756697,-0.23559105,0.13008906,0.023734633,0.29605776,-0.53221405,0.34939778,-0.1486483,-0.19028527,0.11387607
muguet,-0.16895407,0.060921475,-0.27191937,-0.07103243,0.41851795,0.46303168,0.38118196,0.06808481,-0.042260163,-0.30163237,0.29809815,0.356466,0.3537115,-0.36937743,0.17573987,0.32013744,0.29582843,-0.38301295,0.2174286,0.44269633,-0.24829082,0.30066887,0.0908096,-0.53521407,0.31563073,-0.31467825,-0.36653042,0.1843028,-0.3330431,0.2883524,0.37805492,0.4069001,-0.38046992,0.30739415,-0.18179798,-0.32274306,-0.1695726,0.36490515,-0.35352346,-0.032828346,0.27986667,0.12570083,-0.32488698,0.16182286,0.20964752,0.0031733513,0.40644252,-0.018672843,0.42579648,0.13374749,-0.38790107,-0.40409395,-0.020188821,0.1562665,0.109388545,-0.31902033,0.03371864,-0.46168345,-0.38687998,0.33075756
fleurdoranger,0.14254834,0.25460505,-0.3227586,-0.19018552,0.20521249,0.19534609,0.25754625,-0.053339973,-0.11118533,-0.31460422,0.30844188,0.11467811,0.3180551,-0.32081422,0.3582719,0.37188888,0.3572004,-0.45943663,0.21637645,0.3264711,-0.21510251,0.28850138,0.074345805,-0.03732814,0.29903185,-0.2599089,-0.10251295,0.17385355,-0.34665424,0.42386317,0.34744197,0.3493471,-0.3976224,0.14532383,0.019544601,-0.27298415,0.16122374,0.23315382,-0.59611845,0.07255386,0.4412176,0.24191192,-0.31349257,0.38243875,0.20333928,0.30898327,0.3478146,-0.32270405,0.35954356,0.14432818,-0.3044548,-0.35452336,0.2274396,0.4231423,0.15397693,-0.34812692,0.049639195,-0.307158,-0.43344665,0.380855
citronvert,-0.10057005,0.1800934,-0.37870282,-0.49728683,-0.11437306,0.5545337,0.13332385,0.25208998,-0.55883086,0.022571959,0.4143237,0.56796575,0.21031553,-0.43493477,0.12108547,0.050881177,0.24411753,-0.0014940649,0.32678574,0.46613014,-0.63152,0.49428615,0.3349005,-0.59191275,0.21303302,-0.4155882,-0.4271199,0.30419272,-0.19898021,0.23518157,0.20510311,0.026117645,-0.3781317,0.37861353,-0.26995623,-0.3670336,0.7050446,0.14206974,-0.2946641,0.047348212,0.55043316,0.39341486,-0.2543264,0.43422657,0.23567607,0.29691848,0.14777923,-0.43079597,0.35668758,0.31152987,-0.050404638,-0.11539613,0.2810996,0.3341971,0.43199754,-0.44888937,0.5121272,-0.5116201,-0.23701097,0.2613931
sauge,0.06546102,0.075488664,-0.39976394,-0.13658088,0.15169135,0.03263268,0.16466051,0.24606311,-0.28355616,-0.19089031,0.29985923,0.33678168,0.26524326,-0.35133404,0.19133905,0.17324296,0.20338085,0.16554405,0.33335647,0.3454858,-0.29322192,0.31812274,0.27991182,-0.35716397,-0.015930727,-0.15655123,-0.37150624,0.26741424,-0.28973827,0.064981,0.19819552,0.28995866,-0.2978595,0.2218827,-0.3428234,-0.2444914,0.60849124,0.311102,-0.07053619,0.335474,-0.370075,0.32505047,-0.17219347,0.32182577,0.28283697,0.2180779,0.2314622,-0.32558185,0.108463846,0.25026807,-0.21197169,-0.23134772,0.015695097,0.22150499,0.12651414,-0.21990147,0.3841824,-0.315095,-0.1424599,0.24622515
anis,0.24547169,0.34161106,-0.34581456,-0.26883566,0.38290498,0.5481639,0.20314926,0.4335638,-0.30947012,-0.35757446,0.45727712,0.296515,0.34205994,-0.20198976,0.2277714,0.12659012,-0.091211736,-0.5001871,0.20022014,0.3513394,-0.3129162,0.48284197,0.45805407,-0.3231175,0.34112626,-0.25624996,-0.37755966,0.34606066,-0.21963349,0.095917225,0.048345357,0.32674733,-0.094434194,0.37129724,-0.29113388,-0.11419957,0.34218925,0.37264824,-0.45580935,0.5102398,0.1852968,0.30094582,-0.31888503,0.067003995,0.34403044,0.34005865,0.28193805,-0.18000641,0.29679063,0.10918087,-0.13262314,-0.29031274,0.2924237,0.14160627,0.25100586,-0.29468006,0.22834449,-0.21848184,-0.46148196,0.35272592
chocolat,0.5932516,0.613556,-0.4264872,-0.4007984,-0.017235458,0.6075923,0.14747013,0.47841448,-0.38786542,0.40720457,0.16940074,0.54716134,0.46433985,-0.23846537,0.3130461,0.41958648,0.3648181,-0.29659706,0.058147058,0.056926113,-0.589651,0.50723267,0.38035822,-0.43584734,0.48888415,-0.27761143,-0.4852985,0.31835374,-0.41205302,0.13265325,0.4655841,0.34028143,-0.3003139,0.5248965,-0.3263262,-0.32108024,-0.109928355,0.28532618,-0.44650167,0.5578209,0.70010877,-0.0043906393,-0.051286142,0.08818085,-0.17654288,-0.044085074,0.46994036,0.1404824,0.31747139,0.37130356,-0.3943376,-0.3223029,0.43074715,-0.06774119,0.36305338,-0.018086076,0.42345738,-0.40146512,-0.099927396,0.53414357
pommedeterre,0.5485369,0.5851842,-0.32468966,0.15768965,0.06770594,0.48432675,0.29217488,0.61447704,-0.43000644,0.07053264,0.39451072,0.5374991,0.44197562,-0.58995044,0.17686558,0.44661504,0.5161477,-0.2734951,0.2784179,0.17390314,-0.5187674,0.6266093,0.56473255,-0.4182799,0.45388064,-0.28620577,-0.52394396,0.28934306,-0.22470146,0.3735445,0.3752745,0.20767143,-0.15264428,0.43634325,-0.4352787,-0.34510905,-0.48492244,0.41876036,-0.01209797,-0.2458599,-0.40924788,0.15627404,-0.2441577,0.32756048,-0.0015939921,0.05305951,0.2750425,-0.1859214,0.32147795,0.39368737,-0.20216778,-0.26223648,0.22712725,0.2423822,0.5174824,-0.2413643,0.50499237,-0.44771445,-0.15408418,0.28124925
jacinthe,0.132199,0.24500264,-0.33342364,-0.12875718,0.19022067,0.41805574,0.3128264,-0.23680246,-0.25937337,-0.266576,0.5257445,0.10601327,0.2938525,-0.44899738,0.3127234,0.3316996,0.48869073,-0.54012704,0.28122354,0.5097412,-0.10234578,0.45378333,0.14329258,-0.16405426,0.19325888,-0.15223439,-0.23241177,-0.006284466,-0.42793086,0.40646574,0.32105595,0.3281831,-0.36269838,-0.0063509196,-0.2284761,-0.46089548,0.36572897,0.26671445,-0.5379946,0.024027288,0.25062114,0.2427076,-0.38858697,0.45359653,0.22846493,0.40964106,0.31000903,-0.2490299,0.30158612,0.15959337,-0.28421682,-0.4414369,0.089986145,0.23842865,0.14842147,-0.26943293,0.0020668097,-0.38709348,-0.53362083,0.34795958
résineux,0.17795482,0.27005476,-0.32001567,-0.21567313,0.112386264,0.07110864,0.22783092,0.36014363,-0.14052296,-0.18302526,0.406447,0.36517465,0.11515126,-0.40806532,0.15444876,0.10019139,0.3227206,0.079237595,0.17949629,0.40888774,-0.19675729,0.37024248,0.40113735,-0.41203606,0.12315257,-0.18137404,-0.20814097,0.14886233,-0.33193612,0.12700796,0.17198192,0.23256207,-0.27141306,0.30017602,-0.41297367,-0.2126995,0.75556874,0.30187112,-0.28968352,0.61171055,-0.18257312,0.40600145,-0.13352801,0.3256158,0.23604026,0.31949857,0.15840998,-0.24816725,-0.027825758,0.3365847,-0.30070138,-0.20539388,-0.07750189,0.21133739,0.09604565,-0.3173309,0.3146416,-0.2125187,-0.20465116,0.11937532
chimique,0.45727462,0.3547736,-0.32664573,-0.33613268,0.14651823,0.27509394,0.32669288,0.30121723,-0.09032932,-0.09701199,0.025779879,0.23458841,0.28779465,-0.1437309,0.2659588,0.40194064,0.31321505,-0.3517723,0.20699804,0.12294698,-0.26969707,0.43637967,0.33555308,-0.24746549,0.42078468,-0.34972107,-0.31078407,0.20342246,-0.28600097,0.3671279,0.23194602,0.18376316,-0.20496693,0.39517993,-0.30333334,-0.2386612,0.06159813,0.23977327,-0.4172625,0.5825776,0.3489721,0.3142652,-0.10165867,0.22209603,0.14249814,0.13682464,0.20760626,-0.19672567,0.17508066,0.47451854,-0.37000757,-0.42988235,0.32857847,0.16368404,0.23667637,-0.33614996,0.38762283,-0.19752935,-0.32507533,0.35156804
fraise,0.30891937,0.36853608,-0.27594638,-0.19152686,0.33579844,-0.30709788,0.37402365,-0.22527081,-0.30442503,-0.3320488,0.089172125,0.10861206,0.31381342,-0.27240178,0.48141456,0.35731107,0.2030433,-0.3967892,0.2684711,0.20789275,-0.22025095,0.16228166,0.16273531,0.04636335,0.31666902,-0.3213828,-0.11883302,0.3062948,-0.2565081,0.4881848,0.25986984,0.27377564,-0.27731913,0.3334508,-0.023002874,-0.39262322,-0.19213632,0.20612139,-0.24568123,0.36914617,0.22862951,0.21435772,-0.50013506,0.3519743,0.3708743,0.32179356,0.43824294,-0.31310976,0.5154005,0.3541959,-0.40384316,-0.3957024,0.2524247,0.36695898,0.3122186,-0.3225317,0.24624252,-0.24891528,-0.36576802,0.27135402
poulet,0.2513362,0.31242412,-0.29408762,-0.24954967,0.2250745,0.48033553,0.0047371536,0.51132244,-0.25562215,-0.24994269,0.22064136,0.25364292,0.45436686,0.049152102,0.22369193,0.22549784,0.22240138,-0.3115013,0.4024289,0.23666812,-0.5095534,0.28545043,0.34917822,-0.32096547,0.25795984,-0.38040137,-0.37914574,0.46840358,-0.1583311,0.29892442,0.30222413,0.28832656,-0.12478459,-0.03944795,-0.45084435,-0.47516948,-0.43863463,0.2641127,-0.13836026,-0.5760073,0.76271075,0.36842394,-0.2729354,0.31268305,0.23030409,0.19905539,0.18342797,-0.3547648,0.14879537,0.029420935,-0.15643002,-0.27868602,0.1955644,0.163041,0.4677738,-0.20182641,0.27445686,-0.23030259,-0.18861714,0.26927677
cuit,0.35756478,0.30250958,-0.28374922,0.36737466,0.26784754,-0.15895125,0.13576925,0.42153472,-0.1162714,-0.15288109,0.23054206,0.3817673,0.3788975,-0.3950326,0.27690163,0.42518765,0.39518237,-0.28142858,0.32617798,0.3639577,-0.32208323,0.36986366,0.38766608,-0.22135195,0.21431679,-0.3464414,-0.3652001,0.3033813,-0.021380048,0.3894624,0.29602215,0.33451992,-0.27106166,-0.019848183,-0.30380645,-0.32490432,-0.30339098,0.36979085,-0.08124041,-0.21949169,0.41138136,0.16922566,-0.05534862,0.3482858,0.094447106,0.038698763,0.27569813,-0.34925312,0.2414732,0.019387433,-0.15616354,-0.20430121,0.029917322,0.31303716,0.31558138,-0.20681342,0.27022445,-0.24276474,-0.11436362,0.33653015
lys,-0.17864454,0.06292857,-0.2387201,-0.08636637,0.37501538,0.42484742,0.39852107,0.05280602,-0.044568248,-0.29182273,0.338212,0.33839393,0.38453227,-0.36294055,0.14492573,0.33174464,0.3092794,-0.41909012,0.18407938,0.40345377,-0.24807926,0.3287233,0.013356157,-0.48135886,0.3410254,-0.33971378,-0.39209765,0.14562055,-0.31616092,0.33386618,0.35269657,0.40564203,-0.3250827,0.27922827,-0.19831657,-0.32945222,-0.009949137,0.38624835,-0.47006172,0.058064207,0.42870146,0.18255275,-0.24570781,0.13652225,0.15179983,0.0067748576,0.44483697,0.029137172,0.35835683,0.09362307,-0.358895,-0.40909916,-0.070630275,0.17367645,0.10895126,-0.3567192,0.008285133,-0.4163834,-0.4041101,0.32025707
zesté,0.08143072,0.15509827,-0.0825768,-0.27008158,0.031537626,0.20380403,0.20652808,0.18077642,-0.15919967,-0.16216153,0.18844149,0.1433386,0.08474984,-0.07323666,0.20998996,0.05924628,0.036801644,-0.011861514,0.1991864,0.12202908,-0.27293184,0.014045015,0.25615853,-0.24767998,0.20805164,-0.15227261,-0.08275098,0.23489548,-0.2376737,0.07331613,0.12105994,0.16788638,-0.19471456,0.1590584,-0.0646016,-0.113961615,-0.023146838,-0.041409083,-0.003921386,-0.19643883,0.2623266,0.10324943,-0.25673535,0.16335103,0.13516948,0.1381703,0.12255524,-0.25065374,0.20477006,0.2518172,-0.06941579,-0.10046315,0.26437986,0.12766892,0.26592562,-0.20106147,0.15559794,-0.16841576,-0.10435659,0.120529324
sapin,0.20413712,0.37861025,-0.32391113,-0.19614469,-0.099151,-0.07886211,0.25504568,0.22139974,-0.23949331,-0.10215669,0.48821,0.29348558,0.24430497,-0.38438058,0.1700107,0.24424097,0.42934066,0.015669052,0.1736409,0.45772678,-0.37014592,0.39287838,0.356259,-0.30835932,0.2576479,-0.20210893,-0.28260288,0.048672207,-0.3198924,0.44114432,0.2992189,0.32458898,-0.24364735,0.313919,-0.3195027,-0.27051854,0.73069245,0.29604262,-0.34590274,0.43646,-0.20303705,0.2838993,-0.12096965,0.3916059,0.07822059,0.20318705,0.2975765,-0.21786532,0.027628396,0.33133888,-0.33794892,-0.10290211,-0.13034004,0.19440421,0.19297275,-0.32142267,0.35707033,-0.20549373,-0.3429741,0.21637532
anisé,0.28287363,0.30115515,-0.26406425,-0.29321983,0.32661876,0.036714993,0.35498813,0.004758862,0.0034916922,-0.33321476,0.24156937,0.19327533,0.16857597,-0.3734802,0.38601106,0.31663555,0.3455797,-0.3417311,0.24660635,0.3956139,-0.16656661,0.34452826,0.20233834,-0.0355797,0.39404076,-0.21619484,-0.33015865,0.16063547,-0.34431183,0.3094347,0.15000235,0.28925437,-0.37451065,0.054804705,-0.26470935,-0.23259503,0.41364008,0.22183962,-0.49383676,0.52873725,0.37927693,0.34066936,-0.28798985,0.316464,0.28113377,0.41083854,0.3012882,-0.21529572,0.17513329,0.2679255,-0.38575327,-0.29235888,0.23453005,0.32386512,0.19855702,-0.3402109,0.29449332,-0.20475729,-0.35207194,0.33610559
coriandre,0.35233378,0.15545493,-0.25028875,-0.316019,0.30538532,0.68919384,0.16644433,0.63025534,-0.3823459,-0.34776908,0.34854493,0.39773834,0.36136538,-0.10811947,0.24952616,0.22559436,0.16724768,-0.18977365,0.3346394,0.28737396,-0.4419981,0.22813933,0.33022624,-0.48756808,0.1157399,-0.3169859,-0.47416177,0.4446404,-0.38360864,0.034529276,0.36418808,0.4110351,-0.25811026,0.30531508,-0.37289697,-0.27679712,-0.10409127,0.2919396,-0.0035865158,-0.27730623,0.05729553,0.38377655,-0.29045218,0.21640974,0.3386824,0.33814377,0.15561903,-0.41068852,0.21871504,0.21125615,-0.078582995,-0.25835428,0.3227399,0.29874802,0.34429258,-0.16632545,0.26350248,-0.28118792,-0.16963601,0.37295333
bergamote,0.052156936,0.18129674,-0.45832837,-0.11788667,0.11189319,0.32709745,0.1560308,0.120319925,-0.29735255,-0.14387116,0.45663834,0.26348907,0.30580962,-0.52967966,0.25470465,0.38670415,0.38800797,-0.07557316,0.3655324,0.39492235,-0.4125108,0.36370626,0.30355483,-0.31725603,0.035265412,-0.19092749,-0.2981134,0.15675318,-0.31234527,0.24934477,0.19918165,0.24515128,-0.32924205,0.1705811,-0.22292615,-0.27995068,0.5704961,0.32817644,-0.34807044,0.05116848,-0.13681605,0.34307277,-0.28397876,0.38878846,0.18338393,0.2354823,0.14838699,-0.30200514,0.2031081,0.25009552,-0.22782235,-0.25813147,0.20549305,0.34657443,0.2455399,-0.31119016,0.20844054,-0.4356857,-0.27755278,0.34288967
bouillon,0.3500579,0.37473,-0.31168264,0.29203495,0.23045596,0.06478025,0.057487115,0.38884294,-0.19687657,-0.043169923,0.24132346,0.364953,0.402443,-0.22867727,0.22305149,0.28296757,0.26802588,-0.3108989,0.2741704,0.38127097,-0.4563197,0.3298862,0.4938085,-0.33843195,0.22488773,-0.41291258,-0.3488179,0.36552614,-0.024475122,0.33375525,0.23598894,0.28202206,-0.30051646,0.03554599,-0.2970026,-0.3345913,-0.32388407,0.3209229,-0.034318056,-0.33895236,0.47966456,0.20658594,-0.12753224,0.29186147,0.17209964,0.023571132,0.20028663,-0.29035276,0.19859266,0.0394567,-0.15549192,-0.29599577,0.02678707,0.23297706,0.3028824,-0.15976314,0.28335482,-0.28233823,-0.17094517,0.31372613
racine,0.21525781,0.28520387,-0.26604608,-0.038468853,-0.06277015,0.1292136,0.32372338,0.3559233,-0.3267271,0.038911823,0.33263907,0.30162024,0.3700832,-0.32892516,0.17829046,0.26301295,0.37617502,-0.1409575,0.17118128,0.23080046,-0.33212924,0.39133918,0.4095599,-0.29493755,0.30619335,-0.27288267,-0.34711647,0.10687863,-0.2832058,0.39276338,0.22226554,0.12989184,-0.19698265,0.38324463,-0.2861191,-0.22059703,0.3662712,0.22902584,0.010888211,0.26893038,-0.42810833,0.22399583,-0.13486966,0.27801478,0.036827087,0.26841658,0.2098529,-0.22649786,0.19159314,0.37440693,-0.09491232,-0.15942343,0.033547286,0.18099806,0.40524083,-0.30114347,0.28522503,-0.1948364,-0.2022392,0.13813919
santal,0.13217686,0.25042498,-0.28976366,-0.13930339,-0.074483655,-0.19892853,0.2591692,0.2542422,-0.34485993,-0.008808523,0.28047928,0.34199223,0.25509536,-0.37688658,0.18685047,0.15515605,0.31980708,-0.069313586,0.23475134,0.24715665,-0.23917551,0.24714133,0.35050565,-0.2859446,0.17891365,-0.108336695,-0.25344387,0.06505504,-0.32125482,0.29318655,0.23558941,0.08072366,-0.22523636,0.29962406,-0.24933675,-0.19316015,0.5619732,0.20327088,-0.13135675,0.312334,-0.30171505,0.20859686,-0.14353932,0.23443416,0.17055207,0.25021097,0.23990768,-0.16205226,0.20798367,0.21139991,-0.11031412,-0.08237675,-0.019734181,0.19976321,0.29930133,-0.23209786,0.25860405,-0.24467453,-0.22184768,-0.007737838
noisette,0.38702375,0.51114166,-0.40652943,-0.29410928,-0.012956606,0.6680473,0.21600816,0.34118068,-0.44549382,0.27627805,0.30265483,0.43849942,0.26797405,-0.26128915,0.14408386,0.3035879,0.40737575,-0.30917308,0.20841211,0.17914462,-0.67283815,0.35289124,0.547259,-0.3060544,0.4887182,-0.21857178,-0.42450094,0.1945574,-0.420744,0.21834342,0.41645083,0.21489055,-0.18990198,0.51894,-0.2782994,-0.30106226,0.085960895,0.32766408,-0.48881957,0.41841996,0.56895727,0.07419999,-0.17191589,0.101673245,0.04660076,-0.09101189,0.26948416,0.22704625,0.19184011,0.31167048,-0.2878657,-0.2886785,0.4126175,-0.02827496,0.3748565,-0.16272232,0.35434687,-0.3901339,-0.13509123,0.39686108
chou,0.31381023,0.41523254,-0.2889817,0.37116316,0.32792422,-0.06508826,0.12949783,0.5458896,-0.1413591,-0.06028208,0.460962,0.47927162,0.42897666,-0.4952386,0.24467167,0.26511875,0.39384472,-0.23083615,0.32893634,0.44880724,-0.3869986,0.49901852,0.49223217,-0.46196955,0.18446103,-0.35645974,-0.36038935,0.38357586,-0.08290648,0.29877967,0.38520652,0.18294582,-0.32953292,0.12171738,-0.3677886,-0.39877564,-0.39837652,0.41317815,0.20904726,-0.53050876,0.3213455,0.18875504,0.106012985,0.32186466,0.13785286,0.09328942,0.26780215,-0.33491886,0.19737661,0.108059525,-0.051340647,-0.26788726,0.049372327,0.2591965,0.4132685,-0.026816905,0.35089445,-0.4053192,-0.1563347,0.340931
mangue,0.3210089,0.28830865,-0.30442637,-0.25234824,0.15754631,0.294258,0.16382904,-0.18181981,-0.27486244,-0.21363008,0.31425872,0.20742102,0.07391578,-0.3655151,0.3295765,0.21989043,0.24172541,-0.34007144,0.20539221,0.24647807,-0.22569512,0.1776008,0.2406153,-0.23744348,0.30834287,-0.3514134,-0.33138698,0.24149358,-0.22144897,0.31890166,0.33241123,0.24623673,-0.303517,0.22180149,-0.18518752,-0.39803618,-0.29853928,0.30942157,-0.23492952,0.19945087,0.101039246,0.29090357,-0.23149821,0.32552743,0.2477836,0.35781336,0.3611719,-0.1932773,0.43436864,0.16222753,-0.37241232,-0.2243954,0.32253328,0.25095952,0.13584527,-0.36718196,0.1455349,-0.24275875,-0.36595923,0.17897058
fèvetonka,0.3131733,0.13328767,-0.26932412,-0.39614648,0.10066329,0.5273913,0.31624818,0.43776384,-0.15334573,-0.3050293,0.28698114,0.2789859,0.26599565,0.045060914,0.44386047,0.35847366,0.37933552,-0.16496092,0.19528395,0.35402602,-0.52751625,0.32216477,0.5139997,-0.40481257,0.35359386,-0.26442656,-0.3595489,0.29690197,-0.24094076,0.5138536,0.17007348,0.38809353,-0.29103705,0.17259336,-0.36132148,-0.16410677,-0.18857168,0.34196228,-0.32330924,0.43036985,0.72705185,0.25697002,-0.27694905,0.031668082,0.23164731,0.32869712,0.27655435,-0.18366003,0.3587492,0.13360028,-0.3294845,-0.35930508,0.1596376,0.41253048,0.41797093,-0.39132205,0.44409388,-0.42280102,-0.31062645,0.18464716
menthol,0.39781415,0.40397328,-0.21974437,-0.40665892,0.33690628,0.44603413,0.31451035,0.5077283,-0.4525061,-0.3959641,0.41559613,0.45493132,0.34998596,-0.1633797,0.31563485,0.25679952,0.12220923,0.019035796,0.21081804,0.2735046,-0.47262037,0.20145136,0.17610371,-0.2874537,0.18364957,-0.3847339,-0.18753567,0.39028394,-0.24960425,0.15091406,0.3507831,0.27693462,-0.02049626,0.4285693,-0.39260453,-0.21105942,0.6368617,0.29467237,-0.32572132,0.23271446,-0.49748415,0.20658901,-0.06753129,0.2499019,0.46915263,0.21375133,0.036999077,0.040711377,0.36509395,0.21939966,-0.09663992,0.020223511,0.15259191,0.36502787,0.32963008,-0.12341666,0.4760422,-0.24035582,0.016668122,0.29792383
plastique,0.10575767,0.08267065,-0.28626645,0.15442617,0.31279618,0.20600954,0.15255728,0.1642102,-0.26648706,-0.30386567,0.36141276,0.30071485,0.18963873,-0.36195084,0.25750452,0.23334111,0.28570586,-0.2219463,0.34892246,0.42942008,-0.124060646,0.25024801,0.1733416,-0.2301393,0.148855,-0.29286507,-0.22097829,0.19345474,-0.15799531,0.23976329,0.25724095,0.29664573,-0.34151244,0.22836402,-0.3056329,-0.24091977,-0.062323548,0.4028332,-0.04474844,-0.07952734,-0.33185434,0.23982373,-0.18996686,0.32243216,0.27689183,0.21464944,0.2195602,-0.2738446,0.2008898,0.12133542,-0.26929826,-0.2723892,0.12042785,0.21937054,0.0944788,-0.18432954,0.20759194,-0.2913472,-0.17252402,0.28700793
tomate,0.41587555,0.29819837,-0.25279713,0.10347572,0.34276488,0.28590164,0.22214921,0.43736413,-0.1844038,-0.25243622,0.40297887,0.37288475,0.32163444,-0.44602552,0.31696838,0.3368533,0.281332,-0.28203297,0.32700515,0.33858103,-0.29399425,0.4713468,0.41064927,-0.38758183,0.15368629,-0.39995015,-0.43837988,0.28617024,-0.16108538,0.2755437,0.31269568,0.18975475,-0.19794735,0.31898052,-0.27413082,-0.28227922,-0.515849,0.42046067,0.175417,-0.27196556,-0.31548586,0.27812564,-0.1252011,0.17651567,0.18615964,0.2526699,0.26162997,-0.2376697,0.3825868,0.23407525,-0.10528144,-0.27269953,0.13222475,0.24684775,0.213861,-0.058239795,0.18779784,-0.36990145,-0.15159613,0.29525578
ozone,0.11687042,0.14824712,-0.21940081,-0.05033292,0.23021254,0.4905448,0.14573269,0.058464423,-0.24163777,-0.0752467,0.28287715,0.26613498,0.24052672,-0.27715784,0.23685318,0.2289961,0.16030627,-0.36902457,0.28581718,0.2783016,-0.14485495,0.2681096,0.028403565,-0.28495395,0.035342053,-0.21596985,-0.1836387,0.10035288,-0.1696485,0.28931195,0.2143859,0.30962265,-0.24597856,0.19038135,-0.2573912,-0.26605988,-0.09629115,0.25816324,-0.14026561,-0.38691896,0.12859488,0.18404669,-0.22761573,0.24117129,0.18608999,0.14777319,0.27008402,-0.24665463,0.33223587,0.052727595,-0.065555215,-0.277439,0.15401407,0.18417162,0.1771393,-0.13566366,-0.10042313,-0.37458628,-0.2732604,0.2129178
grillé,0.36713114,0.43937254,-0.30389133,-0.06787312,0.087846726,0.39056268,0.111706,0.35009605,-0.331054,0.28226396,0.18493429,0.370866,0.37835175,-0.262305,0.23477592,0.38087553,0.3201159,-0.31946778,0.19904576,0.14728296,-0.49795848,0.4369895,0.4314733,-0.29628515,0.423285,-0.20884159,-0.36124504,0.23288673,-0.32044303,0.23378405,0.4357406,0.17920314,-0.12677738,0.4257117,-0.1684586,-0.343706,0.12832768,0.27637833,-0.2779485,0.22963655,0.4431988,0.13589013,-0.15643099,0.16854417,-0.022836288,-0.08635728,0.3309853,0.1331066,0.17723012,0.27293754,-0.23328245,-0.26370358,0.26185548,-0.038938425,0.28496084,-0.22710773,0.23207137,-0.41226172,-0.12506086,0.39424372
